Date,Adj Close,Close,High,Low,Open,Volume
2025-02-26T14:30:00,,514.5,515.5399780273438,514.5,515.530029296875,1867216.0
2025-02-26T14:31:00,,515.5784301757812,515.5784301757812,514.469970703125,515.5784301757812,168787.0
2025-02-26T14:32:00,,515.0,515.5999755859375,514.6599731445312,515.5800170898438,194013.0
2025-02-26T14:33:00,,514.9749755859375,515.030029296875,514.6400756835938,514.969970703125,119427.0
2025-02-26T14:34:00,,514.8200073242188,515.260009765625,514.8200073242188,514.9500122070312,89633.0
2025-02-26T14:35:00,,515.02001953125,515.0499877929688,514.3900146484375,514.7899780273438,126853.0
2025-02-26T14:36:00,,514.9500122070312,515.2000122070312,514.7899780273438,515.0499877929688,100227.0
2025-02-26T14:37:00,,515.9099731445312,515.943603515625,514.8900146484375,515.02001953125,560098.0
2025-02-26T14:38:00,,516.0999755859375,516.3699951171875,515.875,515.875,143785.0
2025-02-26T14:39:00,,516.239990234375,516.4299926757812,515.8200073242188,516.0733032226562,98842.0
2025-02-26T14:40:00,,515.739990234375,516.3400268554688,515.6500854492188,516.219970703125,133632.0
2025-02-26T14:41:00,,515.8095703125,516.0999755859375,515.6400146484375,515.75,69634.0
2025-02-26T14:42:00,,514.9190063476562,515.8200073242188,514.5499877929688,515.8099975585938,160062.0
2025-02-26T14:43:00,,515.3599853515625,515.3599853515625,514.5800170898438,514.9000244140625,68878.0
2025-02-26T14:44:00,,515.47998046875,515.5399169921875,515.1500244140625,515.3099975585938,66012.0
2025-02-26T14:45:00,,515.5689697265625,515.6895751953125,515.0599975585938,515.510009765625,75531.0
2025-02-26T14:46:00,,515.4099731445312,515.6500244140625,515.1849975585938,515.5999755859375,55705.0
2025-02-26T14:47:00,,515.9600219726562,516.0150146484375,515.4050903320312,515.4050903320312,57787.0
2025-02-26T14:48:00,,516.0499877929688,516.3599853515625,515.77001953125,516.0,77768.0
2025-02-26T14:49:00,,516.5,516.5,515.969970703125,515.969970703125,74112.0
2025-02-26T14:50:00,,516.2000122070312,516.5900268554688,516.1300048828125,516.5,87679.0
2025-02-26T14:51:00,,516.6300048828125,516.6300048828125,516.1699829101562,516.1824951171875,87092.0
2025-02-26T14:52:00,,516.989990234375,517.1099853515625,516.489990234375,516.989990234375,113144.0
2025-02-26T14:53:00,,516.66748046875,517.0499877929688,516.5599975585938,517.030029296875,94885.0
2025-02-26T14:54:00,,517.239990234375,517.25,516.760009765625,516.760009765625,80365.0
2025-02-26T14:55:00,,516.8900146484375,517.3699951171875,516.8300170898438,517.219970703125,121237.0
2025-02-26T14:56:00,,516.6900024414062,516.969970703125,516.2999877929688,516.8699951171875,86482.0
2025-02-26T14:57:00,,516.4849853515625,516.6798706054688,516.2000122070312,516.6798706054688,80094.0
2025-02-26T14:58:00,,516.2000122070312,516.2000122070312,516.2000122070312,516.2000122070312,0.0
2025-02-26T14:30:00,,514.5,515.5399780273438,514.5,515.530029296875,1867216.0
2025-02-26T14:31:00,,515.5784301757812,515.5784301757812,514.469970703125,515.5784301757812,168787.0
2025-02-26T14:32:00,,515.0,515.5999755859375,514.6599731445312,515.5800170898438,194013.0
2025-02-26T14:33:00,,514.9749755859375,515.030029296875,514.6400756835938,514.969970703125,119427.0
2025-02-26T14:34:00,,514.8200073242188,515.260009765625,514.8200073242188,514.9500122070312,89633.0
2025-02-26T14:35:00,,515.02001953125,515.0499877929688,514.3900146484375,514.7899780273438,126853.0
2025-02-26T14:36:00,,514.9500122070312,515.2000122070312,514.7899780273438,515.0499877929688,100227.0
2025-02-26T14:37:00,,515.9099731445312,515.943603515625,514.8900146484375,515.02001953125,560098.0
2025-02-26T14:38:00,,516.0999755859375,516.3699951171875,515.875,515.875,143785.0
2025-02-26T14:39:00,,516.239990234375,516.4299926757812,515.8200073242188,516.0733032226562,98842.0
2025-02-26T14:40:00,,515.739990234375,516.3400268554688,515.6500854492188,516.219970703125,133632.0
2025-02-26T14:41:00,,515.8095703125,516.0999755859375,515.6400146484375,515.75,69634.0
2025-02-26T14:42:00,,514.9190063476562,515.8200073242188,514.5499877929688,515.8099975585938,160062.0
2025-02-26T14:43:00,,515.3599853515625,515.3599853515625,514.5800170898438,514.9000244140625,68878.0
