Daily,Weekly,Monthly,Quarterly,Annual,YTD
-0.007216758737443318,0.06702768488692135,-0.05071280030714265,-0.05071280030714265,-0.31205693210733343,-0.045780558065692145
-0.0466561656574781,0.15343665083196645,0.0742591250395217,0.0742591250395217,0.5639852107776213,-0.2659644598309
-0.029555602787943225,0.03976188038842565,-0.16554145502905626,-0.16554145502905626,-0.19625769128465098,-0.36402912826989375
-0.010091711974947626,0.12045688822709377,0.09877803433538412,0.09877803433538412,-0.1503936910312943,0.05371095732698494
-0.008264462809917328,0.10010999253427255,0.11069973142469469,0.11069973142469469,0.1322497876938067,0.2418391166878604
-0.015316492209657917,0.02625328281627337,-0.06502402755018477,-0.06502402755018477,-0.23585465891436297,-0.2979242004499486
-0.01197848218035713,0.05856764537608239,0.037108053310440425,0.037108053310440425,-0.11519984375318537,-0.06803801883935068
-0.014498053406232114,0.025722227766800776,-0.0848505491102427,-0.0848505491102427,-0.30734822149176155,-0.2979118453610644
-0.029507224008952004,0.07298397802841516,-0.06641676944031616,-0.06641676944031616,0.07011133176735695,-0.10126369871776686
-0.006769663561472905,0.11104682840094604,-0.07418762401813583,-0.07418762401813583,0.18145890820642685,0.09120288736907756
-0.007704590380042342,0.03330312835215232,0.005450033140498967,0.005450033140498967,0.009893074294906157,0.057638691787004426
-0.0073415236812302,0.06686049067494215,0.06420883113500997,0.06420883113500997,-0.07598399702865044,0.2510408963160826
-0.008433812878302804,0.10266282611637245,0.1295247092774039,0.1295247092774039,0.8757834529945583,0.11896662418677617
0.0,0.0707723311052042,0.014096189461491493,0.014096189461491493,-0.0015722089686596163,-0.06661870225210076
0.001010078039546558,0.009144230430189637,0.012074078406250743,0.012074078406250743,0.05727878526671648,0.04047413540255729
-0.008091859199459317,0.14747896829807638,0.19731425161985028,0.19731425161985028,0.6680084346649922,0.25915613403574644
-0.028386687209677075,0.05722677638611251,-0.016658157920471317,-0.016658157920471317,-0.2607309965734155,-0.25908086062786717
0.0,0.10296255056697068,0.10349850187866427,0.10349850187866427,-0.1231503541987764,-0.1292178239682492
-0.01875351550032589,0.019793560264027565,-0.0031559311795658074,-0.0031559311795658074,-0.035662207369321686,-0.030357875879154395
-0.0071427938889455644,0.006942334283764451,-0.01491218198983113,-0.01491218198983113,0.29707719034964675,0.07632109926210617
0.0,0.05399787101866971,0.011964096585627138,0.011964096585627138,-0.13321950593806842,0.05181347355080557
-5.2098139213585526e-05,0.013043943878019437,0.008930627212041742,0.008930627212041742,0.04548751899512893,0.04657493124338696
-0.028571376670784465,0.13754654923512244,-0.13964383884387865,-0.13964383884387865,-0.3944590766771774,-0.3772048542929253
-0.02442706203312095,0.06065568767610152,-0.00842916554418105,-0.00842916554418105,0.06704046737419289,-0.24924580274854746
-0.007080463134430226,-0.004668942865766912,-0.04409634109388316,-0.04409634109388316,0.4377023755861982,0.08792657380141011
-0.023559563313662824,0.04843587530721272,-0.015598104559561898,-0.015598104559561898,0.09969350058075488,-0.11962488046689734
0.0014771387215355425,-0.00622941393820553,-0.003795733629777698,-0.003795733629777698,0.08479548374279267,0.043651450755275434
-0.011138868644792077,0.08559997558593757,-0.07543313374676419,-0.07543313374676419,-0.4049364470451312,-0.2125507748772001
-0.03731348528365808,-0.07194246393597348,-0.10104528690478842,-0.10104528690478842,-0.4829659234377225,-0.35820897115740136
-0.022482781758471626,-0.007730027649300197,-0.13461738483124464,-0.13461738483124464,-0.05124258321257347,-0.05953465930888968
-0.014488738335003637,-0.001215836659598124,-0.10207684653575255,-0.10207684653575255,0.00362136546830949,0.004055624128044721
-0.00533189192074901,0.028049528045182015,-0.0344848086941375,-0.0344848086941375,-0.04898691788485743,0.002412121724675087
-0.011157378022002673,0.07210928983019849,0.0013899775736885278,0.0013899775736885278,-0.08548904099826327,-0.10708267886227063
-0.0031622735632482746,0.013102565372074215,-0.02078850570144586,-0.02078850570144586,0.10055776466314303,0.02363603792804092
-0.0012205497590123127,0.02671780183350969,-0.04725699716509013,-0.04725699716509013,-0.031015907165912293,0.01481145974933118
-0.014975817083050735,0.1026310178986789,0.1364608725352836,0.1364608725352836,0.3517457987069279,-0.05337834651913986
8.017744473320931e-05,0.05469609578685741,-0.02455042495846338,-0.02455042495846338,-0.08318132021542723,-0.06048442048544833
-0.03199046416031859,0.08788279990643577,0.21577385883533506,0.21577385883533506,-0.5386786844355607,-0.1354497099265789
-0.025372390542082623,0.14780320686517356,0.16646344353570153,0.16646344353570153,-0.17832313334771244,-0.2189261670592153
-0.0029034456467337266,0.013348974723726759,-0.0009051154985861842,-0.0009051154985861842,0.034147994457106146,0.023868555126891344
-0.016480120931597453,0.06570076939152747,0.08544954781305525,0.08544954781305525,0.28264393173083957,-0.20327459564450034
-0.07507360320260137,-0.03705517353455723,-0.19991837815353242,-0.19991837815353242,0.002810571296627762,-0.1439084943179706
-0.013417690615110778,0.032044569728698846,-0.061868070249935236,-0.061868070249935236,0.0023148186758075173,-0.22370516676419927
-0.005875818151091505,0.024448753792906563,-0.01139976389453734,-0.01139976389453734,-0.020071677714584735,0.03457361827264993
-0.012996598318510633,0.04389756262789124,-0.02363917938245641,-0.02363917938245641,0.1319717018308928,-0.029104639567865798
-0.033756784412723784,0.05771426246279754,-0.033083780529036044,-0.033083780529036044,0.3548208160314392,0.17626958293691697
0.006304351288205945,0.008565018251842416,0.06116116472638766,0.06116116472638766,0.4493533107561314,0.16535277910443202
-0.004334731438705441,-0.028745456192098007,-0.054922307009907634,-0.054922307009907634,0.22004731701462776,0.08454927968588177
-0.03598417445639435,0.154071278844232,0.07515823312401593,0.07515823312401593,0.5723753941159466,-0.22274195515963946
0.0014012464670396518,0.04381692202603138,-0.06170677566183114,-0.06170677566183114,-0.19101406377587815,-0.0359453931366035
0.000914846745501352,0.004591298024265278,-0.020590912653507876,-0.020590912653507876,-0.25779932344527867,0.1904243830147181
-0.01717416116486581,-0.025830965014209895,-0.23229528615700945,-0.23229528615700945,-0.16464759190039635,-0.024685531364783575
-0.007032960325807025,0.11624464505077059,0.059630595056975544,0.059630595056975544,0.019461820190061818,0.051492444027134265
-0.002171602354053448,0.029115259386589987,-0.05380334917264362,-0.05380334917264362,-0.3634412834101389,-0.3038134016678572
-0.005411504807317669,0.09695253122243486,-0.003672248977093173,-0.003672248977093173,0.2878310935732724,0.18504079770080284
-0.02101444852524914,0.0157895195753055,-0.022289670976407994,-0.022289670976407994,-0.08208570317490105,-0.1465781248132464
-0.006001847264706317,0.05813312374502999,0.010589447019554665,0.010589447019554665,0.04654771900450427,-0.002032239104446054
0.0,0.15355330210332374,0.04362802672521715,0.04362802672521715,-0.41693392792693573,-0.1912811087465338
-0.023385613559188223,0.049073794190669595,-0.01761856588356847,-0.01761856588356847,-0.1924725015476082,-0.23013306191350946
-0.007928768120043728,0.026280543199082684,-0.025742871826293756,-0.025742871826293756,0.20804515633772036,0.09115976581957885
0.011029486587759374,-0.03699184817894474,0.01593211647364523,0.01593211647364523,-0.054378182840118416,-0.0018157676851296989
-0.03136168712895582,0.04631217572210167,-0.20000001250720412,-0.20000001250720412,-0.3504500877956299,-0.35566915857498216
-0.01645278085034485,0.057304571987446096,-0.09148935216312282,-0.09148935216312282,-0.0948999172465036,-0.19085004136547257
-0.003226392968236902,0.025017942965485318,-0.06762936119576701,-0.06762936119576701,0.288779490510775,-0.019819573698409365
0.01937570598004701,-0.00470501339257523,-0.011462636045633467,-0.011462636045633467,0.15168742915252476,0.5337985046777804
-0.07338234529724175,0.23549024236885208,-0.015468709516570978,-0.015468709516570978,-0.7741576987667522,-0.6249404574415375
0.00010502940032330876,-0.008800036286654489,0.010298723487934813,0.010298723487934813,0.18222103939862366,0.17871218858888072
-0.014261751275659429,0.01996523724800059,0.028896665630596674,0.028896665630596674,-0.17262716270306921,0.012931001172197032
-0.02744024918302146,-0.04023214314042556,-0.1415224984973854,-0.1415224984973854,-0.048183654315731794,-0.04314911379966635
-0.019644583943700722,0.09600505456057284,0.0755336139129752,0.0755336139129752,0.2361405929990017,-0.0019681135763122137
-0.025832410808381945,-0.03283932209026774,-0.1673755876179721,-0.1673755876179721,-0.2668231489581988,-0.19618991073754144
0.007861006762841072,0.05363320614651301,-0.03333333837922903,-0.03333333837922903,0.29574476590033916,0.014154877023659473
-0.03975742227233081,0.04014599988263545,0.21587027946481285,0.21587027946481285,-0.4626696925328173,-0.30215475285217297
0.0056123527173010945,-0.004737802971163774,-0.04529075602802557,-0.04529075602802557,0.15576376113258794,0.056294967062324064
-0.027713599924586996,0.15224087692883326,-0.04372518064031461,-0.04372518064031461,0.23573661134643675,-0.0957175118524991
0.0,0.0515336809873832,-0.01704350624918871,-0.01704350624918871,-0.004749432323338576,-0.11128684272438627
-0.02499354537502918,0.05340922536850834,-0.06560449192533724,-0.06560449192533724,-0.1356818999582733,-0.2895974001000331
-0.008024817232719639,0.020040458832662367,-0.0457409491588715,-0.0457409491588715,-0.1240512431494235,-0.10978830560158681
0.0,0.016116832143133752,-0.18253650779617148,-0.18253650779617148,-0.316301748927883,-0.1857851421612795
0.00812298161392322,-0.04895634199000365,0.01830907231327994,0.01830907231327994,0.09670824034771286,-0.056852676755082765
0.0,0.08901181428328808,-0.029722505618336115,-0.029722505618336115,0.1907177122154462,-0.008336213893184063
-0.0030493647705138738,-0.003244760710362171,0.058952916888906026,0.058952916888906026,0.4143916702698167,0.2432838043390757
-0.05082031825528255,0.02096630845111691,0.004090848904102051,0.004090848904102051,-0.0357539883549548,-0.19805282049575146
0.02343750415768997,-0.03676474418489106,-0.02029910121286793,-0.02029910121286793,-0.19420035289301507,-0.04079501320130596
-0.0470555333478232,0.06109141368825788,0.0010463753637868223,0.0010463753637868223,-0.1807563329148506,-0.09047001087310635
-0.0028519531938685505,0.03317862056578025,-0.028288539937702195,-0.028288539937702195,0.2652512284852806,0.08498415111862911
-0.005249932321995998,0.04860443674243564,0.03123529488757426,0.03123529488757426,0.19977777684426234,0.3386198978034496
-0.0573136792372162,0.058846753123095175,0.16565215069314698,0.16565215069314698,-0.31150486873532224,-0.221092362226472
-0.03613642934036787,0.013494356185167256,-0.06303342832088443,-0.06303342832088443,-0.3737751242348585,-0.17823203882226168
-0.01700166619814769,0.0046154039477870334,-0.12643295782740294,-0.12643295782740294,-0.03225014116881819,-0.09531652319286554
-0.006338557307398629,0.012452522507593322,-0.03890916574747505,-0.03890916574747505,0.08409970715838555,-0.11875774259293992
-0.010097298953504752,0.04392993140057544,-0.006761041903313614,-0.006761041903313614,0.27859401840825737,0.02041598165435854
0.0009687797200388371,0.0035207102811392055,0.00206092620611531,0.00206092620611531,0.467610377130637,0.026798575349827436
0.015078200747919324,-0.07034915809792719,0.027058105391273735,0.027058105391273735,0.1239237568258813,-0.08572995338866851
-0.0019417179440989196,0.0703873601810594,0.012209585692916747,0.012209585692916747,0.562880101032406,0.2185870354195274
0.0,0.1988829180673808,0.18620855835877448,0.18620855835877448,1.202051684383656,0.25177486437464336
-0.007084538461583634,0.03582904052214775,-0.000774882593994275,-0.000774882593994275,-0.01195781668500584,-0.011809688910291771
0.02820053985232618,0.033017016931051524,0.07850479133108412,0.07850479133108412,0.8951186594883764,0.29581251425334654
0.007806102418508543,-0.017518876275209094,-0.06688238313270112,-0.06688238313270112,-0.08854680848560825,-0.08822688464796169
0.08181819074075469,-0.11068808060909507,0.34592400497945786,0.34592400497945786,0.2803492051126242,0.47359814997874716
0.00010906265761989609,0.0009822543924806748,0.003402257928092345,0.003402257928092345,0.04092960744791507,0.013256106693458891
-0.020310481933565105,0.018551970903815107,-0.022013094935297683,-0.022013094935297683,0.3590259739511983,-0.2923609078555739
0.00571827694909488,0.046863823203383115,-0.017741894771451494,-0.017741894771451494,0.3906690518750766,0.1773924969431877
-0.011878461635841941,-0.0012100230813322232,-0.03489526753861838,-0.03489526753861838,0.2513518324949233,0.054223335907180426
-0.015792660596894104,-0.005361074215749051,-0.07171613107043195,-0.07171613107043195,0.11674500016891098,0.11119776268074921
-0.02081810490487468,0.042784924956845494,-0.0568161764103946,-0.0568161764103946,0.19615744778189348,-0.09557103842646586
-0.011403424683064989,0.10526931061312594,0.12877031452263488,0.12877031452263488,0.1025708361304154,-0.18285246539329048
-0.061793565954158636,0.1338798113218691,0.07050728175024079,0.07050728175024079,0.9272445411372443,-0.11889598666448842
-0.012768639990883623,-0.005522911895013971,-0.10117748724539721,-0.10117748724539721,0.17409041040960083,0.3663918700893434
-0.008069862744325751,0.027033977631462758,-0.04225098727097265,-0.04225098727097265,0.05221560322941854,-0.04752128108636111
-0.006359149796411723,0.1013600590113537,0.038861330558107365,0.038861330558107365,-0.297358902588737,-0.13463334569192076
-0.03274185404759833,0.05212898595461213,-0.03362573303254479,-0.03362573303254479,-0.4472088747257613,-0.550836663889376
-0.012942166894927776,0.07387236100166295,0.01718927039601348,0.01718927039601348,-0.37313142691553947,-0.09712260833337016
-0.011295238464565038,0.04320239237329959,0.034469567787317024,0.034469567787317024,0.6873717284673737,0.10794031108438396
-0.033029887040283645,-0.2205450588623985,-0.2709803678658498,-0.2709803678658498,-0.6390291109093171,-0.5323270470052714
-0.012556700711320645,0.04426406597470245,0.05990267451562192,0.05990267451562192,0.3334903474501103,-0.042286874918255224
-0.008572145175712698,0.10352436255952391,0.08444681032379053,0.08444681032379053,0.1663673031139643,0.023846394974004204
-0.023874449620625016,0.04758422982908983,-0.10113063121618038,-0.10113063121618038,-0.2844999790191646,-0.24842438384828436
-0.15791665183173287,-0.03792445846220249,-0.11463203714962356,-0.11463203714962356,-0.641047201084416,0.008818678992518647
-0.08105023054749394,0.18251932810333638,0.08967856495087045,0.08967856495087045,0.35578950580797675,0.27777776936795107
-0.0055489295605448685,0.0627907154171965,0.05774791867018103,0.05774791867018103,0.016346060443842347,-0.20645944362120483
-0.04251261720398758,0.014499534917340018,-0.08779540188526369,-0.08779540188526369,0.23315476668166157,-0.17086594034000702
-0.043234585408217674,0.08439195216605211,0.22313196001635194,0.22313196001635194,-0.3549257729910159,-0.29747209591597523
-0.076715267671568,0.17273286551986677,0.07502378458255765,0.07502378458255765,0.8505086836946736,-0.3202941706111184
-0.0399872046151899,0.06848302438953713,-0.005953289522675487,-0.005953289522675487,-0.3213052891132775,-0.21934036564026782
-0.0016991135925433776,-0.00262354614712057,0.05089426428321908,0.05089426428321908,0.09914962741501054,0.10384283681610884
-0.007293810635955134,0.014657615252156697,0.06966835457832277,0.06966835457832277,-0.24266713216791047,0.050085023799082196
-0.0028842721778294944,0.06052183660531152,-0.035512202853850705,-0.035512202853850705,-0.2958253119466874,-0.16120180575485432
-0.018538253674372673,0.07432746012689173,-0.008108399402746547,-0.008108399402746547,0.011534090179230239,-0.16269819402164176
-0.05109813612450853,0.10088406553503271,0.08065339006632599,0.08065339006632599,0.29085369321436416,-0.13627091478571807
-0.021264857145325333,0.033537406838064276,0.06843535071065854,0.06843535071065854,0.5598591416276086,-0.02583843908212813
-0.04166666095740956,0.11352259284791999,-0.0361271672317508,-0.0361271672317508,0.16608397219372373,-0.3376365165410886
-0.04705399318333592,0.059599699753120516,0.07674534531521027,0.07674534531521027,1.4619451185635879,0.06590391345159108
-0.05249589686419098,0.27169339076598087,0.066334926138085,0.066334926138085,0.2780123882412142,0.5018977701228877
-0.028103091222407173,-0.030373858153276534,-0.08118083881813365,-0.08118083881813365,-0.44601742985770143,-0.4003264431141197
-0.02537363679600968,0.005738944030740933,-0.11657211349313357,-0.11657211349313357,-0.3906818527337885,-0.23491454077238294
0.01665130484183175,0.14058196725403027,-0.04601093868797268,-0.04601093868797268,-0.5258636836077345,-0.23089020771513402
