gatherdate,strike,expiry,timevalue,gexp,dexp,vexp,cexp,ccash,pcash,call_volume,put_volume,call_oi,put_oi
2025-03-04 10:20:19,206.0,2025-03-14,0.03968253968253968,-3537554.8098996175,249428.74201742816,367.6195033319599,-9844.504748741749,197999.99999999898,47607999.999999754,41.0,40.0,9.0,2164.0
2025-03-04 10:20:19,206.0,2025-03-04,0.001984126984126984,575819.6722141815,673216.3457314454,62.371421964131976,-1299.8036762596435,3409999.9999999823,71697999.99999963,8264.0,1763.0,155.0,3259.0
2025-03-04 10:20:19,206.0,2025-03-05,0.003968253968253968,-4158391.0861228183,154507.50194358642,445.96517394538586,-609.0656580912424,153999.9999999992,19623999.9999999,345.0,121.0,7.0,892.0
2025-03-04 10:20:19,206.0,2025-03-12,0.031746031746031744,-235096.25543828178,14956.510728163905,24.406169457566183,-475.3622267076025,0.0,2793999.9999999856,0.0,125.0,0.0,127.0
2025-03-04 10:20:19,206.0,2025-04-17,0.1746031746031746,-17510341.828941956,2033870.6901300857,1417.3822836156864,-355842.2744848964,1033999.9999999948,443431999.9999977,11.0,79.0,47.0,20156.0
2025-03-04 10:20:19,206.0,2025-03-28,0.09523809523809523,-70183.51330993601,6598.827762349788,6.6402436632786594,-630.7827116116425,0.0,1363999.999999993,0.0,138.0,0.0,62.0
2025-03-04 10:20:19,206.0,2025-03-21,0.06746031746031746,-17940651.23195659,3613218.5249704053,4085.3204113026272,-97645.11388601582,243341999.99999875,512049999.9999974,24.0,1231.0,11061.0,23275.0
2025-03-04 10:20:19,206.0,2025-03-06,0.007936507936507936,-3166714.7592163235,126517.34411442961,343.2267191483506,-982.2102157853178,373999.9999999981,19249999.9999999,48.0,13.0,17.0,875.0
2025-03-04 10:20:19,206.0,2025-03-13,0.03571428571428571,-15668.240273029824,1046.3059301964088,1.6216029065622855,-37.41741403125323,0.0,197999.99999999898,0.0,3.0,0.0,9.0
2025-03-04 10:20:19,206.0,2025-03-11,0.027777777777777776,-92808.50989831795,5517.064536823872,9.639228142969486,-153.40610813616777,0.0,1011999.9999999948,0.0,2.0,0.0,46.0
2025-03-04 10:20:19,206.0,2025-03-31,0.10714285714285714,-1852378.3466873947,191030.92203078335,178.7832606805201,-20162.923803702906,395999.99999999796,39665999.9999998,5.0,23.0,18.0,1803.0
2025-03-04 10:20:19,206.0,2025-04-04,0.12301587301587301,-96657.84000596503,15927.698208436179,13.816207772456181,-1162.5084344825173,703999.9999999964,2683999.999999986,25.0,3.0,32.0,122.0
2025-03-04 10:20:19,206.0,2025-03-10,0.023809523809523808,-1228904.6201837603,67893.72398178486,127.844367618295,-1617.893023199321,0.0,12187999.999999939,0.0,504.0,0.0,554.0
2025-03-04 10:20:19,207.0,2025-03-31,0.10714285714285714,-211964.02322634298,165664.53896209886,225.67164702999,-1568.4488943599035,25087999.99999991,26111999.999999907,19.0,1.0,784.0,816.0
2025-03-04 10:20:19,207.0,2025-03-07,0.011904761904761904,-43642719.26313609,2444337.1040331423,6775.048371318513,-29019.493533711353,1535999.9999999946,543775999.9999981,3290.0,984.0,48.0,16993.0
2025-03-04 10:20:19,207.0,2025-03-28,0.09523809523809523,-51607.99256269376,5144.465938614339,7.379395876066233,-491.76330449818374,0.0,1471999.9999999946,0.0,30.0,0.0,46.0
2025-03-04 10:20:19,207.0,2025-03-05,0.003968253968253968,149792.45825242362,145666.04702926482,23.694766958321388,-549.2431735385159,1919999.999999993,22303999.999999918,2220.0,42.0,60.0,697.0
2025-03-04 10:20:19,207.0,2025-03-14,0.03968253968253968,-5183012.851426559,398738.201540865,800.7949863314294,-15491.071646533854,1599999.9999999944,102367999.99999963,10.0,4.0,50.0,3199.0
2025-03-04 10:20:19,207.0,2025-03-11,0.027777777777777776,-761873.8773729306,48283.25479850194,115.1341542158661,-1342.5706435317843,0.0,11711999.999999957,0.0,4.0,0.0,366.0
2025-03-04 10:20:19,207.0,2025-03-12,0.031746031746031744,-207994.54372582794,15836.09222621978,34.88276959023194,-453.1758157192464,287999.999999999,3775999.999999987,5.0,1.0,9.0,118.0
2025-03-04 10:20:19,207.0,2025-04-11,0.15079365079365079,-33770.9853650043,3747.33938885669,4.390660497091664,-568.4261466120145,0.0,1119999.999999996,0.0,23.0,0.0,35.0
2025-03-04 10:20:19,207.0,2025-03-10,0.023809523809523808,-369810.1540745813,24104.879778411654,61.22156421439185,-526.6465477456397,383999.99999999866,5439999.99999998,1.0,132.0,12.0,170.0
2025-03-04 10:20:19,207.0,2025-03-04,0.001984126984126984,306590.0150428306,911428.4397138042,47.99086413705596,-1793.5531261519632,3103999.9999999893,142527999.99999952,2564.0,2216.0,97.0,4454.0
2025-03-04 10:20:19,207.0,2025-03-21,0.06746031746031746,-87809828.08636308,8116259.076991256,13476.872624658849,-524272.2626819818,62623999.99999978,2184351999.9999924,21.0,42.0,1957.0,68261.0
2025-03-04 10:20:19,207.0,2025-04-04,0.12301587301587301,-249687.36475487938,32157.693023736567,41.13791901005802,-3246.508554471752,959999.9999999965,8575999.99999997,3.0,60.0,30.0,268.0
2025-03-04 10:20:19,207.0,2025-03-13,0.03571428571428571,-388588.5311163807,28137.162519287736,58.861691449806024,-1006.2359944278397,0.0,7199999.999999975,0.0,259.0,0.0,225.0
2025-03-04 10:20:19,207.0,2025-03-06,0.007936507936507936,-2292329.925226384,123211.01900217694,357.58023267423874,-967.6236319661912,287999.999999999,22719999.999999918,9.0,263.0,9.0,710.0
2025-03-04 10:20:19,207.0,2025-04-17,0.1746031746031746,-50436160.5433023,6007692.442880516,6433.774749584302,-1053812.1894677274,2143999.9999999925,1828351999.9999933,8.0,162.0,67.0,57136.0
2025-03-04 10:20:19,207.5,2025-03-14,0.03968253968253968,-467772.1138755415,37919.18614826345,86.97699668921419,-1410.5481858421892,517999.99999999837,10544999.999999968,3.0,236.0,14.0,285.0
2025-03-04 10:20:19,207.5,2025-03-28,0.09523809523809523,11772.137582329591,1313.7590176173032,2.206086584506622,125.10284887956209,517999.99999999837,0.0,3.0,0.0,14.0,0.0
2025-03-04 10:20:19,207.5,2025-04-11,0.15079365079365079,-3735.2299806550022,435.69910260718586,0.5835379035436531,-66.09044272153449,0.0,147999.99999999953,0.0,1.0,0.0,4.0
2025-03-04 10:20:19,208.0,2025-04-11,0.15079365079365079,-33625.80046516341,4018.8552063914753,6.201174995140404,-580.4459924970107,41999.99999999988,1469999.999999996,1.0,1.0,1.0,35.0
2025-03-04 10:20:19,208.0,2025-03-06,0.007936507936507936,261276.8242294691,63943.548709606635,54.29855240654954,-372.28266055795575,5795999.999999984,11423999.99999997,180.0,739.0,138.0,272.0
2025-03-04 10:20:19,208.0,2025-03-05,0.003968253968253968,6892081.823359622,302151.78236956307,1421.5986873771276,-23.809111517556858,127973999.99999966,31751999.999999918,1366.0,20.0,3047.0,756.0
2025-03-04 10:20:19,208.0,2025-03-04,0.001984126984126984,1628583.8285109238,592856.1643162114,333.3667038329952,-1108.279062549877,28643999.999999925,118649999.99999967,4582.0,787.0,682.0,2825.0
